Temp,Humd,Label
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.7,57,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.8,48,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28.5,44,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,41,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28,39,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.7,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.8,37,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.5,35,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,3428.2,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.2,34,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.9,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.2,33,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.3,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
28.6,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.6,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.2,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,3227.5,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.5,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.1,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.7,32,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.9,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.4,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.6,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.1,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27.5,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.2,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27.8,31,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
27,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.5,37,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.3,36,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,35,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26.4,34,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.2,33,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
26.7,32,1
4,52,0
71,7,0
29,0,0
27,39,0
91,73,0
90,80,0
14,50,0
6,40,0
41,49,0
99,84,0
78,26,0
0,56,0
39,31,0
0,6,0
0,98,0
3,17,0
75,10,0
67,36,0
96,28,0
25,73,0
42,44,0
37,1,0
45,37,0
10,84,0
85,10,0
9,54,0
65,29,0
41,58,0
45,77,0
17,70,0
